Churn,ohe__Gender_Female,ohe__Gender_Male,contract_ord__Contract,internet_ord__Internet Type,service_ord__Service_Level,scaler__Age,scaler__Avg Monthly GB Download,scaler__Avg Monthly Long Distance Charges,scaler__Number of Dependents,scaler__Population,scaler__Tenure in Months,scaler__Total Extra Data Charges,scaler__Monthly charge/CLTV,remainder__Device Protection Plan,remainder__Internet Service,remainder__Multiple Lines,remainder__Online Backup,remainder__Online Security,remainder__Paperless Billing,remainder__Partner,remainder__Phone Service,remainder__Premium Tech Support,remainder__Streaming Movies,remainder__Streaming Music,remainder__Streaming TV,remainder__Unlimited Data,remainder__Refunds Awarded,remainder__Phone_Bundle
1,1.0,0.0,-0.889656713860356,-0.6280529909375683,-0.8831331945721858,0.5069073781579098,-0.9068403945438445,-1.4863034173810314,-0.48683490444316896,-0.7265227363063682,-1.115990684375644,-0.27330037394865414,-0.23370330765051128,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0,1.0,0.0,0.2890212838293519,-1.4511600276277976,-0.8831331945721858,0.6263163339371682,-1.0047956244259384,-0.9742304261113299,-0.48683490444316896,0.09869072153051664,1.4104638775839429,-0.27330037394865414,-1.3902651542395523,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,-0.889656713860356,0.19505404575266114,-0.8831331945721858,1.9995193253986405,0.4645328238054724,0.5794676510660197,-0.48683490444316896,-1.0462255781702972,-1.2382384857607853,-0.27330037394865414,0.2848687771916534,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0.0,0.2890212838293519,-0.6280529909375683,1.4877099879595101,-1.284226958530967,2.717503111093636,-1.0130728780407638,0.5518740419346677,-1.0385190470812966,0.962221939171758,4.108611850994244,-0.5939590500252786,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.0,1.0,0.2890212838293519,0.19505404575266114,-0.8831331945721858,-0.8065911354139331,1.5910179674495541,-1.3367599774527117,2.6292919346903414,-0.5948025178158467,-0.34175460893641574,-0.27330037394865414,-0.03192099744489332,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,1.0,0.2890212838293519,-1.4511600276277976,-0.8831331945721858,-0.2095463565176409,-1.0047956244259384,0.014309975492758746,-0.48683490444316896,-1.0425850696190515,-0.9937428829905026,-0.27330037394865414,-0.43180432905864485,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,-0.889656713860356,-0.6280529909375683,-0.8831331945721858,1.2233611128334605,-0.025243325604997886,-1.4863034173810314,-0.48683490444316896,-0.8957827442733699,-1.1974892186324049,-0.27330037394865414,-0.6958615039108589,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.0,1.0,1.4676992815190597,-1.4511600276277976,-0.8831331945721858,0.6860208118267975,-1.0047956244259384,-0.726286107961778,-0.48683490444316896,-1.000128229631798,1.4104638775839429,-0.27330037394865414,-1.1932274306986732,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,-0.889656713860356,0.19505404575266114,-0.8831331945721858,-1.4036359143102255,2.5705702662704946,1.6230348595701396,-0.48683490444316896,-1.0310016333196337,-1.2789877528891658,-0.27330037394865414,-0.5471359068172931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1.0,0.0,-0.889656713860356,1.0181610824428906,-0.8831331945721858,-1.1648180027517085,1.8848836570958363,-0.9360353483807201,-0.48683490444316896,2.9703427784857537,-1.2382384857607853,-0.27330037394865414,-0.358669188834487,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1.0,0.0,1.4676992815190597,0.19505404575266114,1.4877099879595101,-1.2245224806413377,2.5705702662704946,1.037808583833338,0.5518740419346677,-0.6512540400260702,1.614210213225845,-0.27330037394865414,-0.3643500473701113,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0,0.0,1.0,-0.889656713860356,-1.4511600276277976,-0.8831331945721858,0.4472029002682806,-1.0047956244259384,-0.9671093099242671,-0.48683490444316896,-0.978332457656159,-1.2789877528891658,-0.27330037394865414,-1.1989660661394097,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.2890212838293519,-1.4511600276277976,-0.8831331945721858,-0.9857045690828209,-1.0047956244259384,-0.8389292185571358,-0.48683490444316896,1.2816196040261543,1.532711678969084,-0.27330037394865414,-1.4179734819880618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,-0.889656713860356,1.0181610824428906,0.30228839669366214,-0.030432922848753225,-0.36808663019232707,-0.8894244060653996,-0.48683490444316896,-0.9749283457640852,-0.6269994788350788,-0.27330037394865414,0.4030165707576823,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1,0.0,1.0,-0.889656713860356,1.0181610824428906,-0.8831331945721858,1.2233611128334605,-0.7109299347796563,1.4734914196418196,-0.48683490444316896,0.10890305720673797,-1.115990684375644,-0.27330037394865414,1.913441139684134,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,1.0,0.0,0.2890212838293519,1.0181610824428906,1.4877099879595101,-1.04540904697245,1.8848836570958363,1.5977872658160077,-0.48683490444316896,-0.4220911186249369,0.6362278021447146,-0.27330037394865414,0.06616831899840164,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0,0.0,1.0,1.4676992815190597,-1.4511600276277976,-0.8831331945721858,-1.1051135248620794,-1.0047956244259384,-0.47122067362516307,1.5905829883125044,-0.3819036865657326,0.5954785350163342,-0.27330037394865414,-1.02286775361783,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.2890212838293519,0.19505404575266114,0.30228839669366214,0.566611856047539,-0.12319855548709195,0.8921493890979615,0.5518740419346677,-0.8530422282951102,-0.09725900616613314,-0.27330037394865414,1.4859646089560774,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.0,0.0,-0.889656713860356,-0.6280529909375683,-0.8831331945721858,1.2830655907230897,0.36657759392337835,1.6489298275230955,-0.48683490444316896,-1.0372897844536033,1.4104638775839429,-0.27330037394865414,-0.5053900081001739,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0.0,-0.889656713860356,1.0181610824428906,-0.8831331945721858,0.14868051082013445,0.12168951921814321,0.2344172030928832,-0.48683490444316896,-0.7528573241381056,-1.2382384857607853,-0.27330037394865414,-0.06905938429246193,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0.0,-0.889656713860356,1.0181610824428906,-0.8831331945721858,0.2680894665993929,-0.6129747048975622,1.25921055983111,-0.48683490444316896,-0.33093656684829464,-0.9529936158621222,-0.27330037394865414,0.0020988354209517447,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0.0,1.4676992815190597,-0.6280529909375683,1.4877099879595101,-0.508068745965787,0.36657759392337835,-1.4863034173810314,-0.48683490444316896,-0.0025816072586782326,1.4512131447123233,4.905323164620225,-0.04019144199233669,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,0.0,1.4676992815190597,1.0181610824428906,1.4877099879595101,-0.508068745965787,-0.7109299347796563,1.6767669180725229,-0.48683490444316896,-0.9704840885716555,1.0029712063001386,-0.27330037394865414,0.8933460328760634,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1,1.0,0.0,-0.889656713860356,1.0181610824428906,0.30228839669366214,0.08897603293050522,-0.7109299347796563,-0.7683654308853312,-0.48683490444316896,1.1321696360977485,-0.21950680755127444,-0.27330037394865414,0.5949735367118152,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0,1.0,0.0,-0.889656713860356,1.0181610824428906,1.4877099879595101,0.029271555040876,0.023734289336049142,0.6461471935448808,2.6292919346903414,1.866748614808169,0.06573806234738858,4.108611850994244,0.39450818566088763,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,0.0,1.0,0.2890212838293519,0.19505404575266114,1.4877099879595101,-1.582749347979113,3.011368800739918,1.1821730301710665,-0.48683490444316896,-0.6976350645555754,-0.7899965473486005,-0.27330037394865414,-0.02150361719938774,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0,0.0,1.0,-0.889656713860356,1.0181610824428906,0.30228839669366214,0.38749842237865134,0.21964474910023726,-1.0849314141102162,-0.48683490444316896,1.2552850161944167,-0.015760471909372287,5.702034478246207,2.272662792733274,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.0,1.0,-0.889656713860356,1.0181610824428906,0.30228839669366214,0.7457252897164267,0.4645328238054724,-0.9690514325207388,-0.48683490444316896,-1.03974830970899,-1.2789877528891658,-0.27330037394865414,2.279555242234964,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0,1.0,0.0,-0.889656713860356,1.0181610824428906,-0.8831331945721858,0.14868051082013445,0.4645328238054724,0.9419972024074011,-0.48683490444316896,-1.011238872612872,-0.2602560746796549,-0.27330037394865414,-0.34141548902826885,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,1.0,1.4676992815190597,-1.4511600276277976,-0.8831331945721858,1.1636566349438313,-1.0047956244259384,-0.8078552570135887,-0.48683490444316896,-0.9601771942317655,1.4512131447123233,-0.27330037394865414,-1.416284232148323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,1.4676992815190597,-0.6280529909375683,1.4877099879595101,-1.5230448700894839,1.0032865881569897,-0.4925840221863516,-0.48683490444316896,-0.9180040302355181,1.614210213225845,-0.27330037394865414,-0.1961309324177727,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0,1.0,0.0,0.2890212838293519,-0.6280529909375683,0.30228839669366214,0.5069073781579098,-0.6619523198386092,1.4631334324606375,-0.48683490444316896,-1.0081657160436388,0.06573806234738858,-0.27330037394865414,0.31425534220844287,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0,0.0,1.0,-0.889656713860356,1.0181610824428906,1.4877099879595101,1.2830655907230897,-0.07422094054604492,0.4940142568212655,-0.48683490444316896,-0.6080880100613013,1.5734609460974645,5.303678821433216,0.30701361373459213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.0,1.0,1.4676992815190597,-1.4511600276277976,-0.8831331945721858,-0.4483642680761578,-1.0047956244259384,0.869491292139125,-0.48683490444316896,-0.5140966983745976,0.26948439798929075,-0.27330037394865414,-0.7220081210993224,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,-0.889656713860356,-0.6280529909375683,-0.8831331945721858,-1.4036359143102255,3.011368800739918,1.6003767626113032,-0.48683490444316896,0.18719763072443485,-1.1974892186324049,-0.27330037394865414,0.3932299273167491,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0,0.0,1.0,-0.889656713860356,1.0181610824428906,0.30228839669366214,1.880110369619382,-0.07422094054604492,0.20916960933875145,-0.48683490444316896,-0.6446822129010944,0.10648732947576901,1.3201222533033088,0.06571228099539668,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,-0.889656713860356,1.0181610824428906,0.30228839669366214,0.20838498870976369,-0.17217617042813899,-1.3535917066221328,-0.48683490444316896,-1.0185671690471976,-0.1380082732945136,0.5234109396773273,0.5358078086608067,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,0.0,-0.889656713860356,-1.4511600276277976,-0.8831331945721858,-0.09013740073838244,-1.0047956244259384,1.718846240996076,-0.48683490444316896,-0.9704840885716555,-1.2789877528891658,-0.27330037394865414,-1.2563468927093226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,-0.889656713860356,1.0181610824428906,-0.8831331945721858,-0.14984187862801168,-0.221153785369186,1.4229962321335556,-0.48683490444316896,0.045406914553195156,-1.2789877528891658,-0.27330037394865414,-0.14617112838063678,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,0.0,1.0,0.2890212838293519,1.0181610824428906,1.4877099879595101,-1.4036359143102255,1.8848836570958363,-0.5709163002440429,2.6292919346903414,-1.032750968597505,1.5734609460974645,-0.27330037394865414,0.14295885481015266,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0,0.0,1.0,1.4676992815190597,-1.4511600276277976,-0.8831331945721858,-0.3886597901865286,-1.0047956244259384,0.3884922624129705,0.5518740419346677,-1.0062272634384302,0.7584756035298559,-0.27330037394865414,-1.4148183246450539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.2890212838293519,-0.6280529909375683,1.4877099879595101,0.2680894665993929,-0.41706424513337415,-1.0875209109055117,-0.48683490444316896,0.6278410034206515,0.3509829322460516,-0.27330037394865414,0.38266395408404136,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1,1.0,0.0,-0.889656713860356,-0.6280529909375683,-0.8831331945721858,0.566611856047539,-0.31910901525128005,0.060273543609255395,0.5518740419346677,0.3095565415117534,-1.115990684375644,-0.27330037394865414,-0.7167740827478051,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0.0,0.2890212838293519,-0.6280529909375683,0.30228839669366214,0.029271555040876,-0.8088851646617503,1.1925310173522492,-0.48683490444316896,-0.8374873281216064,-0.1380082732945136,-0.27330037394865414,0.10343552348578332,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0,0.0,1.0,0.2890212838293519,-1.4511600276277976,-0.8831331945721858,0.9248387233853144,-1.0047956244259384,0.10429498912928029,-0.48683490444316896,-0.04418741927291329,-0.09725900616613314,-0.27330037394865414,-1.1125234614449986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,1.4676992815190597,0.19505404575266114,1.4877099879595101,-0.4483642680761578,0.4645328238054724,-1.0946420270925745,-0.48683490444316896,-0.6908741201032622,1.614210213225845,-0.27330037394865414,-0.17327490137910717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0,1.0,0.0,-0.889656713860356,-0.6280529909375683,-0.8831331945721858,0.38749842237865134,-0.07422094054604492,-0.4284939765027859,0.5518740419346677,-0.35769666866654126,-0.2602560746796549,5.702034478246207,-0.45813410274908184,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,1.4676992815190597,1.0181610824428906,-0.8831331945721858,1.6412924580608652,-0.6619523198386092,-0.9159667482171794,-0.48683490444316896,-0.16096736890377758,0.43248146650281244,-0.27330037394865414,0.3080319956338372,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.0,1.0,-0.889656713860356,0.19505404575266114,-0.8831331945721858,0.9845432012749437,-0.5150194750154682,-0.633064223331137,0.5518740419346677,0.693937509325084,-0.5047516774499374,-0.27330037394865414,-0.06136683585591858,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0.0,0.2890212838293519,-0.6280529909375683,1.4877099879595101,-1.04540904697245,1.8848836570958363,1.4074592513617825,-0.48683490444316896,-0.10744716526728432,0.14723659660414945,-0.27330037394865414,0.2949729883297725,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0,0.0,1.0,0.2890212838293519,1.0181610824428906,1.4877099879595101,-0.5677732238554163,-0.6129747048975622,-0.409072750538069,-0.48683490444316896,0.17887646832158782,0.5954785350163342,-0.27330037394865414,0.5187185756422743,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1,0.0,1.0,-0.889656713860356,1.0181610824428906,-0.8831331945721858,-0.32895531229689934,-0.221153785369186,0.8727281631332443,-0.48683490444316896,-0.9777651056741467,-1.2789877528891658,-0.27330037394865414,-0.27668241652656994,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1.0,0.0,-0.889656713860356,-0.6280529909375683,0.30228839669366214,-0.3886597901865286,0.4645328238054724,0.8358278338002822,-0.48683490444316896,-0.9695857812668027,0.6769770692730951,-0.27330037394865414,-0.6655956488938977,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,1.0,1.4676992815190597,1.0181610824428906,1.4877099879595101,1.7009969359504944,-0.7599075497207033,0.35871304926707126,-0.48683490444316896,-0.9015981020889959,1.614210213225845,-0.27330037394865414,0.6795045866986668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0.0,-0.889656713860356,-1.4511600276277976,-0.8831331945721858,-0.030432922848753225,-1.0047956244259384,-1.308922886903284,-0.48683490444316896,0.4606140067225272,-0.7084980130918396,-0.27330037394865414,-1.118585971867936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,1.4676992815190597,1.0181610824428906,1.4877099879595101,1.880110369619382,-0.8578627796027974,-0.6926226496229354,-0.48683490444316896,-0.9188077788767022,1.5734609460974645,-0.27330037394865414,0.46519462400862016,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.0,1.0,-0.889656713860356,1.0181610824428906,1.4877099879595101,-0.9260000911931916,0.023734289336049142,0.07645789857985279,-0.48683490444316896,-0.19042239263658262,-0.7899965473486005,-0.27330037394865414,1.3987361912938785,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0,0.0,1.0,-0.889656713860356,0.19505404575266114,1.4877099879595101,-1.1648180027517085,1.5420403525085071,1.265684301819349,-0.48683490444316896,0.20993898933676106,0.14723659660414945,1.3201222533033088,0.058180330555496776,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,0.0,1.0,0.2890212838293519,-1.4511600276277976,-0.8831331945721858,-1.1051135248620794,-1.0047956244259384,-1.2260589894538254,-0.48683490444316896,2.5142863436115364,-0.9529936158621222,-0.27330037394865414,-1.169036133022642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,-0.889656713860356,1.0181610824428906,0.30228839669366214,0.4472029002682806,-0.7109299347796563,1.1141987392945576,-0.48683490444316896,0.5267105126269598,0.4732307336311929,-0.27330037394865414,0.5989415285344092,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,1.0,-0.889656713860356,-1.4511600276277976,-0.8831331945721858,-0.8065911354139331,-1.0047956244259384,0.8364752079991065,-0.48683490444316896,0.24936995208661564,-1.2789877528891658,-0.27330037394865414,-1.3165903817672528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,-0.889656713860356,1.0181610824428906,0.30228839669366214,0.029271555040876,0.023734289336049142,-0.0348904636178572,-0.48683490444316896,-0.48464167464179253,-0.05650973903775272,-0.27330037394865414,-0.0060849530205742556,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0.0,1.4676992815190597,-0.6280529909375683,1.4877099879595101,0.38749842237865134,-0.7109299347796563,-1.4863034173810314,-0.48683490444316896,-0.7872766777135182,1.614210213225845,-0.27330037394865414,-0.4082748035970685,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0,0.0,1.0,-0.889656713860356,-0.6280529909375683,0.30228839669366214,-1.1648180027517085,1.5420403525085071,-1.4863034173810314,-0.48683490444316896,-0.8175354500875074,-0.6269994788350788,-0.27330037394865414,-0.7795804285112033,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0,1.0,0.0,1.4676992815190597,-0.6280529909375683,0.30228839669366214,1.2830655907230897,0.07271190427709617,-0.9114351288254121,-0.48683490444316896,-0.10990569052267092,-0.1380082732945136,-0.27330037394865414,1.4326757610648675,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,0.0,1.0,-0.889656713860356,1.0181610824428906,0.30228839669366214,-1.582749347979113,1.8848836570958363,-1.1276581112325934,-0.48683490444316896,1.1321696360977485,-0.5047516774499374,-0.27330037394865414,0.6370289050570914,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.0,0.0,0.2890212838293519,-0.6280529909375683,0.30228839669366214,0.08897603293050522,-0.6129747048975622,-0.942509090368959,-0.48683490444316896,-1.032750968597505,0.5139800007595733,-0.27330037394865414,0.6096978126631053,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0.0,0.2890212838293519,0.19505404575266114,1.4877099879595101,1.5218835022816066,-0.221153785369186,1.6793564148678184,-0.48683490444316896,0.11183437578046816,1.1252190076852797,-0.27330037394865414,-0.1519109399709706,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0.0,1.4676992815190597,-1.4511600276277976,-0.8831331945721858,0.9248387233853144,-1.0047956244259384,-0.4886997769934082,-0.48683490444316896,-1.0012156542639883,-0.21950680755127444,-0.27330037394865414,-1.0225303074098528,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.0,1.0,1.4676992815190597,-1.4511600276277976,-0.8831331945721858,-0.3886597901865286,-1.0047956244259384,1.589371401231297,-0.48683490444316896,-0.9552601437209922,-0.34175460893641574,-0.27330037394865414,-1.2164473990840488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,-0.889656713860356,-1.4511600276277976,-0.8831331945721858,0.08897603293050522,-1.0047956244259384,-0.22521847807208262,-0.48683490444316896,2.206166938047025,-0.8307458144769809,-0.27330037394865414,-1.1788794312002007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,-0.889656713860356,1.0181610824428906,0.30228839669366214,0.32779394448902216,0.36657759392337835,-0.3851199051815848,-0.48683490444316896,-0.9710514405536678,-1.1974892186324049,-0.27330037394865414,2.0240250983912165,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0,0.0,1.0,1.4676992815190597,-0.6280529909375683,1.4877099879595101,-1.5230448700894839,0.2686223640412843,0.17680089939755667,0.5518740419346677,0.25849486313064673,0.5139800007595733,-0.27330037394865414,-0.2076058604773669,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,1.0,0.0,-0.889656713860356,-0.6280529909375683,-0.8831331945721858,-1.5230448700894839,2.3746598065063065,-1.2526013316056053,-0.48683490444316896,-0.03908125143480262,-1.115990684375644,-0.27330037394865414,-0.6712799501385096,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.0,1.0,-0.889656713860356,1.0181610824428906,0.30228839669366214,1.342770068612719,-0.6619523198386092,-0.5048841319640056,-0.48683490444316896,1.866748614808169,-0.6677487459634592,-0.27330037394865414,1.4851766639903838,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,1.0,0.0,-0.889656713860356,-0.6280529909375683,-0.8831331945721858,-0.26925083440727016,-0.6129747048975622,0.5956520060366169,-0.48683490444316896,-1.0300087673511122,0.39173219937443204,-0.27330037394865414,-0.645636394055552,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0.0,-0.889656713860356,-1.4511600276277976,-0.8831331945721858,0.8651342454956852,-1.0047956244259384,-0.4492099508651506,2.6292919346903414,-0.9685929152982812,-1.2789877528891658,-0.27330037394865414,-1.3948597783316221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,-0.889656713860356,1.0181610824428906,0.30228839669366214,-1.284226958530967,1.0032865881569897,-1.1742690535479137,-0.48683490444316896,-0.8696845531008043,-0.09725900616613314,-0.27330037394865414,0.797528166174304,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
